"12645","薩維奈鞣革","0","","0","0","1","0","0","用近東的方法鞣製的皮革。","薩維奈鞣革","22018","160","1","12","0","52","51","0","16","2000","999","False","False","False","True","2851","2","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12646","薩維奈絹布","0","","0","0","1","0","0","用近東的方法織成的絹布。","薩維奈絹布","21608","160","1","12","0","51","50","0","16","2000","999","False","False","False","True","1520","2","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12647","阿托莫斯的肉片","0","","0","0","1","0","0","妖異阿托莫斯的一部分。","阿托莫斯的肉片","22603","160","1","12","0","54","53","0","16","26000","999","False","False","False","True","1013","3","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12648","金屬發條","0","","0","0","1","0","0","用於機械的發條。","金屬發條","21003","160","1","12","0","56","55","0","16","6000","999","False","False","False","True","15206","47","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12649","金屬軸承","0","","0","0","1","0","0","精巧的軸承，保證車輪能夠順利轉動。","金屬軸承","26108","160","1","12","0","56","55","0","16","6000","999","False","False","False","True","15206","47","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12650","魯冰花苗","0","","0","0","1","0","0","耐寒植物的幼苗，「魯冰」是「狼」的意思。","魯冰花苗","26110","136","1","12","0","54","53","0","16","24000","999","False","False","False","True","861","2","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12651","鐵巨人的殘骸","0","","0","0","1","0","0","鐵巨人的一部分殘骸。","鐵巨人的殘骸","20806","160","1","12","0","56","55","0","16","6000","999","False","False","False","True","15206","47","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12652","7號哥布林鋼板","0","","0","0","1","0","0","7號哥布林戰車所使用的裝甲板。","7號哥布林鋼板","20961","160","1","12","0","56","55","0","16","6000","999","False","False","False","True","15206","47","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12653","東方小判金幣","0","","0","0","1","0","0","東方風格的小判。","東方小判金幣","26109","160","1","12","0","61","60","0","16","2000","999","False","False","False","True","6336","6","False","False","False","0","2","0","11","0","0","5642","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12654","玩具箱設計圖","0","","0","0","1","0","0","複雜的箱子設計圖。","玩具箱設計圖","26179","136","1","12","0","61","60","0","16","2000","999","False","False","False","True","5385","5","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12655","除臭明礬","0","","0","0","1","0","0","黃色的明礬，具有除臭功效。","除臭明礬","22657","160","1","12","0","54","53","0","16","20000","999","False","False","False","True","1013","3","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12656","灌木樹苗","0","","0","0","1","0","0","用於種植的灌木樹苗。","灌木樹苗","26110","136","1","12","0","54","53","0","16","24000","999","False","False","False","True","861","2","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12657","莫古利的王冠","0","","0","0","1","0","0","莫古利族製作的王冠，可以用來製作特殊的家具。","莫古利的王冠","21002","160","1","12","0","61","60","0","16","2000","999","False","False","False","True","6336","6","False","False","False","0","2","0","11","0","0","5643","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12658","黃昏鞣革","0","","0","0","1","0","0","用於縫製制服的暗色調鞣革。","黃昏鞣革","22014","136","1","12","0","52","51","0","16","2000","999","False","False","False","True","2423","2","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12659","刻木匠圖紙","0","","0","0","1","0","0","刻木匠專用圖紙。<hex:02100103>可以在失物管理人處換成「能工巧匠圖紙」。","刻木匠圖紙","26188","150","1","16","0","61","0","0","63","0","999","False","True","False","False","5940","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12660","鍛鐵匠圖紙","0","","0","0","1","0","0","鍛鐵匠專用圖紙。<hex:02100103>可以在失物管理人處換成「能工巧匠圖紙」。","鍛鐵匠圖紙","26188","150","1","16","0","61","0","0","63","0","999","False","True","False","False","5940","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12661","鑄甲匠圖紙","0","","0","0","1","0","0","鑄甲匠專用圖紙。<hex:02100103>可以在失物管理人處換成「能工巧匠圖紙」。","鑄甲匠圖紙","26188","150","1","16","0","61","0","0","63","0","999","False","True","False","False","5940","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12662","雕金匠圖紙","0","","0","0","1","0","0","雕金匠專用圖紙。<hex:02100103>可以在失物管理人處換成「能工巧匠圖紙」。","雕金匠圖紙","26188","150","1","16","0","61","0","0","63","0","999","False","True","False","False","5940","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12663","製革匠圖紙","0","","0","0","1","0","0","製革匠專用圖紙。<hex:02100103>可以在失物管理人處換成「能工巧匠圖紙」。","製革匠圖紙","26188","150","1","16","0","61","0","0","63","0","999","False","True","False","False","5940","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12664","裁衣匠圖紙","0","","0","0","1","0","0","裁衣匠專用圖紙。<hex:02100103>可以在失物管理人處換成「能工巧匠圖紙」。","裁衣匠圖紙","26188","150","1","16","0","61","0","0","63","0","999","False","True","False","False","5940","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12665","鍊金術士圖紙","0","","0","0","1","0","0","鍊金術士專用圖紙。<hex:02100103>可以在失物管理人處換成「能工巧匠圖紙」。","鍊金術士圖紙","26188","150","1","16","0","61","0","0","63","0","999","False","True","False","False","5940","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12666","烹調師圖紙","0","","0","0","1","0","0","烹調師專用圖紙。<hex:02100103>可以在失物管理人處換成「能工巧匠圖紙」。","烹調師圖紙","26188","150","1","16","0","61","0","0","63","0","999","False","True","False","False","5940","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12667","商用工程學指南","0","","0","0","1","0","0","羅薇娜商會的教學，記載了短時間內提高製作效率的技巧。有在一定時間內提升製作系經驗值的效果。<hex:02100103>經過一定時間或累計獲得一定量經驗時效果消失。<hex:02100103>取得經驗值+150%，等級超過70級以後效果減半。<hex:02100103>效果上限為1750000<hex:02100103>持續時間：18小時","商用工程學指南","26153","1","1","7","0","63","0","0","6","10290","999","False","True","False","True","3333","100","False","False","False","674","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12668","商用生存學指南","0","","0","0","1","0","0","羅薇娜商會的教學，記載了短時間內提高採集效率的技巧。有在一定時間內提升採集系經驗值的效果。<hex:02100103>經過一定時間或累計獲得一定量經驗時效果消失。<hex:02100103>取得經驗值+150%，等級超過70級以後效果減半。<hex:02100103>效果上限為1750000<hex:02100103>持續時間：18小時","商用生存學指南","26152","1","1","7","0","63","0","0","6","10300","999","False","True","False","True","3333","100","False","False","False","675","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12669","高階強心劑","0","","0","0","1","0","0","能夠恢復400點採集力的運動飲料。","高階強心劑","20623","100","1","16","0","44","0","0","6","8000","999","False","True","False","False","1980","0","False","False","False","737","0","180","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12670","薩雷安木人","0","","0","0","1","0","0","薩雷安樣式的訓練用木頭人。<hex:02100103>訓練用木頭人所有種類總計最多可以設定3個。","薩雷安木人","52203","160","1","14","131192","76","67","0","50","4000","1","False","False","False","False","79833","524","False","False","False","0","2","0","8","0","0","5641","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12671","向日葵花叢","0","","0","0","1","0","0","使庭院看起來生機勃勃。<hex:02100103>花叢所有種類總計最多可以設定10個。","向日葵花叢","52201","50","1","14","131193","76","67","0","50","2000","1","False","False","False","False","23760","57","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12672","雲神圖騰","0","","0","0","1","0","0","木製的小型俾斯麥神像。似乎是瓦努族獻給蠻神的供品。","雲神圖騰","21002","1","1","16","0","61","0","0","55","10000","999","False","True","False","True","6732","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12673","武神圖騰","0","","0","0","1","0","0","鋼鐵製的小型羅波那神像。似乎是骨頜族獻給蠻神的供品。","武神圖騰","21002","1","1","16","0","61","0","0","55","10000","999","False","True","False","True","7920","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12674","戈爾迪透鏡","0","","0","0","1","0","0","在戈爾迪內部發現的神秘透鏡。<hex:02100103>集齊2個後，可用來換取特定的頭部防具。","戈爾迪透鏡","22624","1","1","16","0","61","0","0","55","3000","999","False","True","False","True","7326","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12675","戈爾迪長桿","0","","0","0","1","0","0","在戈爾迪內部發現的神秘長桿。<hex:02100103>集齊4個後，可用來換取特定的身體防具。","戈爾迪長桿","23101","1","1","16","0","61","0","0","55","3000","999","False","True","False","True","7326","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12676","戈爾迪曲柄","0","","0","0","1","0","0","在戈爾迪內部發現的神秘曲柄。<hex:02100103>集齊2個後，可用來換取特定的手部防具。","戈爾迪曲柄","26270","1","1","16","0","61","0","0","55","3000","999","False","True","False","True","7326","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12677","戈爾迪彈簧","0","","0","0","1","0","0","在戈爾迪內部發現的神秘彈簧。<hex:02100103>集齊4個後，可用來換取特定的腿部防具。","戈爾迪彈簧","20911","1","1","16","0","61","0","0","55","3000","999","False","True","False","True","7326","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12678","戈爾迪踏板","0","","0","0","1","0","0","在戈爾迪內部發現的神秘踏板。<hex:02100103>集齊2個後，可用來換取特定的腳部防具。","戈爾迪踏板","20960","1","1","16","0","61","0","0","55","3000","999","False","True","False","True","7326","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12679","戈爾迪鎖鏈","0","","0","0","1","0","0","在戈爾迪內部發現的神秘鎖鏈。<hex:02100103>曾用來與商人換取腰部防具，如今已經沒人做這種生意了。","戈爾迪鎖鏈","20914","1","1","16","0","61","0","0","55","3000","999","False","True","False","True","7326","445","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12680","戈爾迪螺栓","0","","0","0","1","0","0","在戈爾迪內部發現的神秘螺栓。<hex:02100103>可用來換取特定的飾品。","戈爾迪螺栓","21014","1","1","16","0","61","0","0","55","3000","999","False","True","False","True","7326","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12681","第1頁戈爾迪斷章","0","","0","0","1","0","0","在戈爾迪內部發現的青藍之手教義典的斷章。<hex:02100103>集齊一定數量後，可用來換取特定的裝備。","第1頁戈爾迪斷章","26158","1","1","16","0","61","0","0","55","4000","999","False","True","False","True","8118","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12682","第2頁戈爾迪斷章","0","","0","0","1","0","0","在戈爾迪內部發現的青藍之手教義典的斷章。<hex:02100103>集齊一定數量後，可用來換取特定的裝備。","第2頁戈爾迪斷章","26157","1","1","16","0","61","0","0","55","4000","999","False","True","False","True","8118","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12683","第3頁戈爾迪斷章","0","","0","0","1","0","0","在戈爾迪內部發現的青藍之手教義典的斷章。<hex:02100103>集齊一定數量後，可用來換取特定的裝備。","第3頁戈爾迪斷章","26156","1","1","16","0","61","0","0","55","4000","999","False","True","False","True","8118","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12684","第4頁戈爾迪斷章","0","","0","0","1","0","0","在戈爾迪內部發現的青藍之手教義典的斷章。<hex:02100103>集齊一定數量後，可用來換取特定的裝備。","第4頁戈爾迪斷章","26160","1","1","16","0","61","0","0","55","4000","999","False","True","False","True","8118","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12685","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","False","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12686","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","False","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12687","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","False","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12688","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","False","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12689","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","False","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12690","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","False","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12691","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","False","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12692","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","False","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12693","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","False","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12694","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","False","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12695","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","False","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12696","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","False","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12697","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","False","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12698","草木傳承錄．庫爾札斯篇","0","","0","0","1","0","0","記載了庫爾札斯地區的植物。","草木傳承錄．庫爾札斯篇","26165","1","1","30","0","63","0","0","59","5000","1","True","True","True","False","2","0","False","False","False","177","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12699","草木傳承錄．龍堡篇","0","","0","0","1","0","0","記載了龍堡地區的植物。","草木傳承錄．龍堡篇","26165","1","1","30","0","63","0","0","59","5000","1","True","True","True","False","2","0","False","False","False","678","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"12700","草木傳承錄．阿巴拉提亞篇","0","","0","0","1","0","0","記載了阿巴拉提亞地區的植物。","草木傳承錄．阿巴拉提亞篇","26165","1","1","30","0","63","0","0","59","5000","1","True","True","True","False","2","0","False","False","False","679","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
