"256","召喚出寵物「迷你食肉者」。<hex:02100103>小心，他會吃了你的！","某個著名的魔物獵人在將襲擊自己的盧恩族山賊打倒的時候得到的戰利品。好像是山賊頭子發給手下們的東西。身上那件有些可怕的山賊風格衣服正是魅力所在。","我看到了盧恩族的山賊，<hex:02100103>藏在前面。<hex:02100103>　　　　　——塞伊亞","老鼠的直覺","可以拆除敵人設定的陷阱。","65","60","3","False","True","False","False","False","6"
"257","召喚出寵物「魔導復仇者追蹤型」。<hex:02100103>以魔導復仇者為原型製作的模型。復仇者集結！","帝國軍為了訓練而製作的魔導復仇者縮小版模型。通常用於指導操縱同機種無人機的部隊指揮官，傳授這臺機械的特性與有效的使用方法。另外，在帝國之中也被當作玩具販賣。","這麼好玩的玩具怎麼能<hex:02100103>放著不玩呢……<hex:02100103>　　　　　　——尼祿","捶胸","增加自身的攻擊力和防禦力，且剩餘體力越少，增加量越大。體力每降低5%，攻擊力增加10，防禦力增加5。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","50","50","3","False","True","False","False","False","3"
"258","召喚出寵物「吉多」。<hex:02100103>不知為何會在空中飛行的老龜。巨蝌蚪都行，老朽憑啥不行。","在妖歌海遇到的老龜。傳說它已經活了700多年，擁有強大的魔力，可以在空中飛行。不知為何，一看到藍色甲冑就會異常激動，原因不得而知。","這烏龜竟然會說話！<hex:02100103>　　　　　　——果布","大賢者","將召喚寵物的冷卻時間縮短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒","40","55","2","False","False","False","True","False","9"
"259","召喚出寵物「迷你艾克斯迪司」。<hex:02100103>以艾克斯迪司為原型製作的魔法人偶。","從德爾塔幻境中回收的神秘魔法人偶。在某部古典小說中有一個與主人公為敵的反派角色艾克斯迪司，這個人偶似乎就是以他為原型製作出來的。因為他身穿藍色甲冑，看上去很像騎士，但其真實身份卻是一名暗黑魔法師。","臭烏龜——！<hex:02100103>——艾克斯迪司","無之力","令使用特殊技點數的寵物的自動攻擊變為範圍攻擊。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>12秒","65","65","2","False","True","True","True","False","3"
"260","召喚出寵物「迷你庫洛」。<hex:02100103>十歲的小姑娘最適合充當玩偶的原型啦。","模仿庫洛．阿里亞珀的外形所製作的魔法人偶。某天，羅薇娜商會專聘的工匠將它塞進庫洛手裡後，一言不發地轉身離開了。庫洛則轉頭就將它扔進了大人物雲集的獎勵列表當中。","你好！<hex:02100103>找我有什麼事嗎？<hex:02100103>——庫洛．阿里亞珀","奇談大冒險","令範圍內我方寵物的特殊技點數增加10。對擁有同效果特殊技的寵物無效。","25","40","3","False","False","True","False","False","3"
"261","召喚出寵物「須佐之男之形」。<hex:02100103>有意思，真有意思！","以豪神須佐之男為原形製作的魔法人偶。左手拿八咫鏡，右手執天之叢雲，體內還有八尺瓊勾玉的縮小版模型。據說沉迷東方文化的人們在私下裡對這個人偶格外關注。","是誰，集齊了我分散在<hex:02100103>各地的靈魂？<hex:02100103>　　　　——須佐之男","天之叢雲","擊退範圍內的敵人，並造成90攻擊力的傷害。","55","40","1","True","False","False","False","True","1"
"262","召喚出寵物「吉祥天女之形」。<hex:02100103>接受我的擁抱吧！","以美神吉祥天女為原形製作的魔法人偶。某位奇蹟生還的雕金匠為了重現那份究極的美而製作的，但卻讓看到的詩人提出了很多缺點。經歷了各種曲折後，最終才公開重新調整後的設計圖。","沐浴我的光輝，與祈禱<hex:02100103>之人一起酣然入睡吧！<hex:02100103>　　　　——吉祥天女","魅惑擁抱","令範圍內我方寵物恢復100點體力。當該寵物為「魔物」類型時，恢復150點體力。","30","55","1","True","False","False","True","False","7"
"263","召喚出寵物「俾斯麥之形」。<hex:02100103>暴飲暴食不可取。","以雲神俾斯麥為原形製作的魔法人偶。俾斯麥餐廳的老闆聽說了召喚雲神的傳言，為了見一見傳說中的雲神，於是便拜託裁衣匠公會製作了這個魔法人偶。總覺得做出來的成品看上去很好吃。","雲神俾斯麥……<hex:02100103>好像是個比水神利維亞<hex:02100103>桑還能吃的大胃王啊。<hex:02100103>　　　　——阿爾菲諾","氣泡吹息","對敵人的防禦盾造成70%的傷害。對已被破壞的防禦盾無效。","25","30","3","False","True","False","True","False","8"
"264","召喚出寵物「迷你飛燕」。<hex:02100103>仿照飛燕製作的魔法人偶。不勝感激！","以多瑪君主飛燕為原型製作魔法人偶。在帝國的暴政之下，多瑪的人偶師們原本是無法製作清房那種武裝機關人偶的，但他們卻偷偷地製作了這個，來表示自己內心的反抗。不勝感激！","我名叫飛燕，是統領多<hex:02100103>瑪的現任君主。<hex:02100103>　　　　　　　——飛燕","名將之材","令範圍內我方寵物的攻擊力增加20。當該寵物為「玩偶」類型時，攻擊力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒","60","55","2","False","False","False","False","False","3"
"265","召喚出寵物「羅波那之形」。<hex:02100103>看你們能否撐住這一擊！","以武神羅波那為原型製作的魔法人偶。是自詡為歷史學家的骨頜族為了將武神與英雄之間的戰役流傳千古，委託裁衣匠公會製作的。它完美重現了武神以武為榮、以勇為耀的雄猛身姿。看你們能否撐住這一擊！","武學真髓！<hex:02100103>　——羅波那","強多拉哈","擊退範圍內的敵人，並造成120攻擊力的傷害。","70","30","2","False","True","True","True","False","1"
"266","召喚出寵物「甲人玩偶」。<hex:02100103>以付喪為原型製作的魔法人偶啊——","以付喪神附身的古代人偶「付喪」為原型製作的魔法玩偶。為了區分真正的付喪，碧甲族便將其塗成了跟自己一樣的綠色。目前正計劃把它當成特產，在黃金港大量出售。","甲人族是海洋之民——<hex:02100103>　　　　　　　——算盤","聚寶車","令範圍內我方寵物恢復100點體力。當該寵物為「玩偶」類型時，恢復150點體力。","40","40","3","False","False","False","True","True","7"
"267","召喚出寵物「豆豆柴」。<hex:02100103>柴犬的幼犬。豆豆柴本身並不是一個犬種。","有些無良奸商將即便成年體型也依然小巧的柴犬起名為「豆豆柴」來販賣，但事實上並不存在「豆豆柴」這種狗，如果有人飼養它們，體型一定就會變大。為了不讓買家把狗養大後來找他們算帳，所以他們通常都是賣完就跑。","說起來，魏吉以前還嚷<hex:02100103>嚷著想要養狗來著……<hex:02100103>　　　　　　——比格斯","毒豆","對範圍內的敵人造成150攻擊力的傷害，並且令敵人的防禦力降低30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","60","30","3","False","True","False","True","False","1"
"268","召喚出寵物「天狗玩偶」。<hex:02100103>是天狗，是天狗幹的！","以天狗為原型製作的玩偶。明明就是個普通的玩偶卻能活蹦亂跳的，一定是天狗搗的鬼。不僅如此，明明拿到了五個魔晶石孔的極品武具，武具卻不知道在什麼時候變成了天狗玩偶，這也一定是天狗搗的鬼。","……載滿物資的飛空艇<hex:02100103>失蹤了？<hex:02100103>　　　　　——魯特勒蒙","天狗搗鬼","令範圍內敵人的移動速度降低70%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒","30","70","3","False","False","True","True","False","4"
"269","召喚出寵物「象魔人偶」。<hex:02100103>為什麼是全裸的？","在運河深層發現的以象魔族為原型製作的魔法人偶。原本人偶身上是穿著奢華衣物的，但卻被偷盜寶石的盜賊拿走了，因此現在呈全裸的模樣。怪不得看上去有點害羞呢。","象魔族是扎根在近東地<hex:02100103>域的獸人，特徵是長著<hex:02100103>一張大象臉。<hex:02100103>　　　　　——艾爾珊德","毆打","對範圍內的敵人造成230攻擊力的傷害。","80","20","2","False","True","False","True","False","1"
"270","召喚出寵物「迷你拉姆薩」。<hex:02100103>仿照真正的英雄製作的魔法人偶。","仿照被歷史的黑暗所埋葬的孤身一人的英雄所製作的魔法人偶。大熱劇作家傑諾米．申．雷克森提爾稱，他才是伊瓦利斯的建國功臣——真正的英雄拉姆薩……","迪利塔！真開心啊，<hex:02100103>居然有你來接我。<hex:02100103>——拉姆薩．貝奧爾甫","我有努力！","令使用特殊技點數的寵物無敵。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","50","50","4","False","True","True","True","False","3"
"271","召喚出寵物「小無尾熊」。<hex:02100103>無尾熊的幼獸。正是想要出門旅行的年紀。","無尾熊的幼獸。前來採伐的雇員不小心砍到了它棲息的樹木，於是被它緊緊抱住，只好帶著它踏上了冒險之旅。儘管它長得很可愛，但想要威脅別人的時候卻會發出非常可怕的叫聲。不能被它的外表迷惑！","砍樹什麼的，太浪<hex:02100103>費我的寶貝斧頭了<hex:02100103>好不？<hex:02100103>　　　——埃利姆斯","行軍","打消範圍內我方身上的弱化效果。","20","80","2","False","False","True","True","False","6"
"272","召喚出寵物「椒鹽海豹」。<hex:02100103>它也不知道怎麼跟你解釋它是怎麼誤入鹽湖的，畢竟它只是一隻小海豹。","海豹的幼獸，不知道經歷了什麼誤入了鹽湖。因為是在鹽湖發現的，所以人們給它在名字裡加個「鹽」字，後來又不知道什麼時候傳成了「椒鹽」……其實原本是生活在大海裡的動物。","再曬幾天應該<hex:02100103>就可以了。<hex:02100103>　——某個貓魅","抱豹","降低範圍內敵人特殊技點數最大值的70%。","50","50","1","False","False","False","False","True","4"
"273","召喚出寵物「六角小蠑螈」。<hex:02100103>與小鈍口螈相似的神秘兩棲動物。","與小鈍口螈相似的神秘兩棲動物。釣上來的雇員說自己也不知道這到底是什麼動物，就根據外形起了個名叫六角小蠑螈。誰也不知道這隻生物是從哪來的，而且不知道為什麼，那個雇員也堅決不肯說出自己是在哪裡把它釣上來的。","哎呀，算了。誰都會有<hex:02100103>一兩個不能說的秘密。<hex:02100103>　　　　　——布萊蒙達","蠑螈之舞","令萌寵之門內寵物的體力恢復量變為2倍。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒","20","80","2","False","False","False","False","False","9"
"274","召喚出寵物「伊克西翁玩偶」。<hex:02100103>天降電光！","以基拉巴尼亞地區傳說中的古代幻獸伊克西翁為原型製作的魔法人偶。據說是當地居民為了讓冒險者們勇敢地前去討伐危險的伊克西翁而共同出資製作出來的。請大家務必都去參加……","下手的時候要又快又準，<hex:02100103>就像撕開雲層的雷電一樣<hex:02100103>迅速。<hex:02100103>　　　　　　——加努瓦利","天降電光","對範圍內的敵人每秒造成10點持續傷害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒","60","75","3","False","False","True","True","False","1"
"275","召喚出寵物「神龍玩偶」。<hex:02100103>裡面有怪物！","以神龍為原型製作的魔法玩偶。設計這個玩偶的人似乎是想重現神龍從封印中現身的一幕，但不知為何玩偶卻是從寶箱中現身的。關於這個問題，設計者的回答是「原本不就是這樣的嗎？」，他究竟誤會了什麼……","艾奧傑亞同盟軍決定，<hex:02100103>暫時用「神龍」來稱呼<hex:02100103>這位無名的龍型蠻神。<hex:02100103>　　——嘉恩．艾．神納","大海嘯","破壞敵我雙方的防禦盾和探索眼。使用特殊技點數之後寵物會被強制回收。","60","60","1","True","True","False","False","True","8"
"276","召喚出寵物「新型迷你勞班」。<hex:02100103>此路不通！","由艾奧傑亞同盟軍的工兵部隊製作的以勞班為原型的魔法人偶。儘管對外宣稱它的製作是用來紀念阿拉米格解放的，但據說真實的製作初衷卻是為了向初期的軍事作戰計劃失敗一事致歉。真是非常抱歉！","讓我們親手奪回阿拉米<hex:02100103>格吧！<hex:02100103>　　　　　　　——勞班","狂野衝鋒","擊退範圍內的敵人，並造成90攻擊力的傷害。","55","40","2","True","True","True","True","False","1"
"277","召喚出寵物「阿難陀玩偶」。<hex:02100103>模仿阿難陀族製作的魔法玩偶。嘶——","阿露帕國境警備隊的原工兵製作的具有阿難陀族外形的魔法玩偶。原型似乎是剛蛻完皮鱗片閃閃發亮的薩利夏。聽說冒險者們的報酬就是靠賣這種玩偶賺來的。","別忘了帶上那個<hex:02100103>小丫頭一起走！<hex:02100103>　　　——芙朵拉","治癒之舞","令範圍內我方寵物恢復200點體力。當該寵物為「玩偶」類型時，恢復250點體力。","30","80","2","False","True","False","True","False","7"
"278","召喚出寵物「迷你摩艾石像」。<hex:02100103>迷你版摩艾石像。不知為何會動。","用溺沒海發掘出的巨像石片製作的迷你摩艾石像。其原型是世界各地發掘出的充滿謎團的石像——摩艾石像。據說是在製作過程中突然動了起來。另外，雖然看起來它張著嘴似乎能發射光圈的樣子，但實際上不能。","剛才人偶是不是動了？<hex:02100103>　　　　　　　——時雨","巨像的加護","令範圍內我方寵物的防禦力增加10。當該寵物為「機械」類型時，防禦力增加30。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","40","50","2","True","True","True","False","False","3"
"279","召喚出寵物「白鼬」。<hex:02100103>毛皮像雪一樣潔白。","毛皮像雪一樣潔白的鼬。由於憧憬著在故鄉森林撞見的瑞獸「鐮鼬」，而跟隨它潛入獄之蓋想讓它收自己為弟子。偶然碰上了冒險者和鐮鼬戰鬥的場面，決定跟隨更強的師父。","喂，我說你呢！剛才<hex:02100103>可把我打得夠慘的！<hex:02100103>　　　　　　——鐮鼬","鐮鼬","對範圍內的敵人造成90攻擊力的傷害。","75","15","3","False","False","False","False","False","1"
"280","召喚出寵物「小丑預言蛋」。<hex:02100103>彩蛋狩獵上使用的裝飾彩蛋。裡面裝著以古代賢者為原型製作的魔法人偶。","為了感謝冒險者幫忙解決了彩蛋被盜事件，成功展開彩蛋狩獵，吉莉．阿里亞珀送給冒險者這顆特別的裝飾彩蛋。裡面裝著以第六靈災時活躍的十二賢者之一——拉德克利夫為原型製作的魔法人偶。","怎麼樣，我的品味<hex:02100103>很棒吧！<hex:02100103>　　　　——科奈爾","小丑之舞","打消範圍內我方身上的弱化效果。","20","60","2","False","True","True","False","False","6"
"281","召喚出寵物「迷你凱夫卡」。<hex:02100103>模仿凱夫卡製造的魔法人偶。不可置信！！","在西格瑪幻境發現的魔法人偶。其原型的小丑凱夫卡到底是虛構還是現實人物尚不明。拂曉血盟賢人雅．修特拉看到這個人偶後表示似乎在哪裡見到過……","你恐怕要面對其利用<hex:02100103>重重的謊言和邪惡所<hex:02100103>產生的力量……<hex:02100103>　　　　　　——尼祿","不可置信！！","將召喚寵物的冷卻時間縮短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒","60","70","1","False","False","False","False","True","9"
"282","召喚出寵物「迷你瑪格奈」。<hex:02100103>模仿瑪格奈製造的魔法人偶。一直在尋找月神。","模仿奧羅尼部長兄瑪格奈的外形製作的魔法人偶。擔心長兄找不到伴侶的弟弟們為了給瑪格奈做宣傳，而設計並發表了人偶的製作方法。人偶就像是在誇示自己的武勇一樣，還附帶一把戰斧。","……言行<hex:02100103>……我言行有問題……<hex:02100103>是嗎？<hex:02100103>　　　　　——瑪格奈","長兄的威嚴","對距離最近的敵方奧秘核石造成10%的傷害。","65","45","1","False","False","False","False","True","8"
"283","召喚出寵物「舞海月」。<hex:02100103>水母的幼體。優雅飄蕩的身姿如同水中明月。","黏在派遣到溺沒海的潛水艇上的水母幼體。在長途航海中從人偶駕駛員那裡聽說了冒險者的故事，決定和冒險者一起旅行。其漂浮的姿態十分治癒人心。","今天可以吃水母宴了！<hex:02100103>　　　　——諾爾特穆恩","刺胞","對範圍內的敵人每秒造成10點持續傷害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒","40","30","2","False","True","False","True","False","1"
"284","召喚出寵物「白小虎」。<hex:02100103>模仿白色小老虎製作出的魔法玩偶。不是小型的白虎。","模仿白色小老虎而不是白虎製作出的魔法人偶。在遠東之國，人們認為看到白色老虎的人會獲得幸運。所以這種玩偶被當做吉祥物而受到珍重。","這毛真是又潔<hex:02100103>白又美麗——<hex:02100103>　　　——算盤","小白帝衝","擊退範圍內的敵人。","40","60","2","False","False","True","True","False","9"
"285","召喚出寵物「迷你法夫納」。<hex:02100103>以法夫納為原型製作的魔法玩偶。","巴爾德西昂委員會的研究員以龍型妖異法夫納為原型製作的魔法玩偶。不知為何手持一把名劍。研究員表示「有很小機率攜帶」，堅決不肯取下名劍……","沒見過的種族，難<hex:02100103>道是龍族眷屬庫啵？<hex:02100103>　　　　　——莫古京","里迪爾","擊退範圍內的敵人，並造成90攻擊力的傷害。","80","20","3","False","True","True","False","False","1"
"286","獲得新寵物「米斯拉人偶」。<hex:02100103>模仿傳說中的米斯拉族製作的魔法人偶。","巴爾德西昂委員會的研究員再現了傳說中貓魅族的祖先。從其穿著毒蠍格鬥服這點上也可以看出製作者異樣的執著。","這下子我們就<hex:02100103>是朋友了吧？<hex:02100103>——娜娜．米果","米果的友情之果","令範圍內我方寵物的攻擊力增加20。當該寵物為「玩偶」類型時，攻擊力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","50","50","3","False","True","True","False","False","3"
"287","召喚出寵物「常風王子」。<hex:02100103>繼承常風領主血統的年輕王子。","繼承常風領主血統的年輕王子。不知為何總在懷裡藏著兩把棍子，看什麼不順眼就會把它們掏出來雙棍亂舞。由於尚過年幼，被打中了也不疼。","哦哦——真是隻新<hex:02100103>鮮的章魚啊——<hex:02100103>　　　　　——頭巾","暈暈二刀流","對範圍內的敵人造成150攻擊力的傷害，並且令敵人的防禦力降低30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","30","20","3","False","True","True","True","False","1"
"288","召喚出寵物「狛犬」。<hex:02100103>以東方幻獸為原型製作的魔法人偶。","以東方幻獸狛犬為原型製作的魔法人偶。神社之類神聖的地方有安置一對石獅子鎮守的傳統，據說可以辟邪。這個玩偶看到自己的同類也會不自覺地和它相對而坐。","巡邏犬？啊，你<hex:02100103>是指它們嗎？<hex:02100103>　　　　　——雪","阿吽","可以拆除敵人設定的陷阱。","50","50","3","False","False","True","True","False","6"
"289","召喚出寵物「金鯰」。<hex:02100103>金光閃閃的鯰魚精玩偶。","全身金光閃閃的鯰魚精魔法玩偶。據說是遠東之國的人偶師製作的出口給近東地區的吉祥物。由於使用了蒔繪的技術給全身上了一層金粉，拿著它總覺得會提升財運。","我們的鬍鬚裡可是藏著<hex:02100103>無限的可能性的噗。<hex:02100103>　　　　——鯰魚精老師","黃金鈴鐺","令範圍內我方寵物的特殊技點數增加10。對擁有同效果特殊技的寵物無效。","60","80","2","False","False","False","False","False","3"
"290","召喚出寵物「齊天小聖」。<hex:02100103>瑞獸齊天大聖用神通力做出的分身。","瑞獸齊天大聖用神通力做出的分身。齊天大聖原本是一隻喜歡惡作劇的猴子，即使是得到了特殊的力量之後也還是擅長欺騙他人的技能。乘坐用神通力編織的雲朵，可以自由自在地飛翔於天空。","總是待在神社裡的話，<hex:02100103>身體就會懶惰。所以俺<hex:02100103>時常找白虎過招。<hex:02100103>　　　　　——齊天大聖","金箍棒","對範圍內的敵人造成230攻擊力的傷害。","90","20","4","False","False","False","False","False","1"
"291","召喚出寵物「發條提燈」。<hex:02100103>發條動力機關的自走型提燈。","發條動力機關的自走型提燈。為了回應冒險者們熱烈的要求，雕金匠公會和鍊金術士公會協同開發的提燈。運用了魔法人偶技術的自走機關以及來源於鍊金術的美麗光源，使得光亮可以照到任何地方。","在本大鍊金術士和<hex:02100103>其助手面前，<hex:02100103>這都是小菜一碟而已……<hex:02100103>　　　　　——塞文利安","嚮導","設定陷阱。10秒後可透過點選發動陷阱按鈕起爆。對範圍內的敵人造成260攻擊力的傷害。","20","70","2","False","False","False","True","False","2"
"292","召喚出寵物「傘蜥」。<hex:02100103>棲息在樹上的小型爬蟲類。憑藉後足可以極速奔跑。","非常喜歡幻象稜晶所以跟著冒險者的蜥蜴。平常棲息在樹上，覓食時會從樹上下來用後足極速奔跑。在察覺到危險的時候會展開圍巾狀的皮膚威嚇對手。","這和那個在冒險者之間很流<hex:02100103>行的幻象稜晶原理一樣吧。<hex:02100103>你那個也是幻影嗎？<hex:02100103>　　　　　　　　——阿莉塞","幻影衝刺","令範圍內我方寵物的移動速度提高35%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","35","30","3","False","False","False","True","False","3"
"293","召喚出寵物「迷你其日娜」。<hex:02100103>模仿其日娜製作的魔法人偶。","模仿模兒部的少女其日娜製作的魔法人偶。暮暉之民的游牧民日常穿著的傳統服飾的精細刺繡也被完美地再現了出來。作為傳播太陽神草原文化的物品在新生季上發放。","沒有神諭的日子也是有的，<hex:02100103>而且也會有「大家笑著圍坐<hex:02100103>在一起吃火鍋」的日子！<hex:02100103>　　　　　　——其日娜","神諭","將召喚寵物的冷卻時間縮短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒","20","50","2","False","False","True","False","False","9"
"294","召喚出寵物「迷你紗都」。<hex:02100103>模仿紗都製造的魔法人偶。無法召喚出渾朝魯。","模仿朵塔兒部族長紗都的外形製作的魔法人偶。迷戀紗都的美貌但又沒有勇氣告白的朵塔兒青年們設計出了這個人偶的製作方法。不過實際上他們就連將人偶製造出來的勇氣都沒有。","挺進草原，斬殺阻擋<hex:02100103>我們道路的人。展現出<hex:02100103>朵塔兒部的力量吧！<hex:02100103>　　　　　　　——紗都","娜瑪流星","對範圍內的敵人造成300攻擊力的傷害。不過使用特殊技點數之後寵物會被強制回收。","75","35","3","True","False","False","True","False","1"
"295","召喚出寵物「凱西幼苗」。<hex:02100103>從凱西身上剝落下來的種子發芽後長成的幼苗。","從凱西身上剝落下來的種子發芽後長成的幼苗。由於喜歡裝飾自己的身體，靈巧地將紅色的布條裹在身上做成了裙子。戴著不知道從哪撿到的耳環，但無論如何裝飾，都無法讓人忽視其身上的臭味。","喔，已經幹掉魔界花了啊。<hex:02100103>但是還沒結束哦。<hex:02100103>能做到這一步的大有人在。<hex:02100103>　　　——阿加恩博爾德","甜美的吐息","令範圍內的敵人止步。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒","30","50","3","False","True","True","True","False","4"
"296","召喚出寵物「塔魯塔魯人偶」。<hex:02100103>模仿傳說中的塔魯塔魯族製作的魔法人偶。","巴爾德西昂委員會的研究員製作的魔法人偶。外形再現了想像中拉拉菲爾族的祖先。其身上紅色的衣服是一種名為「朱紅斗篷」的高階法衣，據說擁有回覆魔力的效果。","果然對我而言<hex:02100103>還是拉拉菲爾族最棒啊！<hex:02100103>　　　　　　——安瑟姆","醒神","令範圍內我方寵物的特殊技點數增加10。對擁有同效果特殊技的寵物無效。","80","25","3","False","True","False","False","False","3"
"297","召喚出寵物「月讀之形」。<hex:02100103>很好，很好啊。","以夜神月讀為原形製作的魔法人偶。這是一名雕金匠在經歷了複雜曲折的變故——被帝國軍強徵後不知為何又被用作做俘虜交換的對象後，即興製作出的人偶。或許是因為重獲自由的喜悅，雕金匠注入了異常的情感做出了這個美麗的人偶。","我要用這力量<hex:02100103>去葬送我最最憎恨的事物……<hex:02100103>　　　　　　　　　——月讀","月下彼岸花","對範圍內的敵人造成90攻擊力的傷害。","60","35","2","True","True","False","False","False","1"
"298","召喚出寵物「迷你熙洛」。<hex:02100103>模仿熙洛．阿里亞珀製造的魔法人偶。非常感謝！","模仿熙洛．阿里亞珀的外形製造的魔法人偶。熙洛孤身奮鬥營運著孤兒院，而靜靜守望著她的羅薇娜商會的專屬工匠製作了這個人偶。妹妹庫洛無言地收下了人偶，悄悄地加進了獎勵品裡。","我的確就是<hex:02100103>熙洛．阿里亞珀……<hex:02100103>你是哪位呢？<hex:02100103>　——熙洛．阿里亞珀","剛出爐的煎餅","令範圍內我方寵物恢復100點體力。當該寵物為「玩偶」類型時，恢復150點體力。","20","60","2","False","False","True","False","False","7"
"299","召喚出寵物「勞動八號」。<hex:02100103>從機工都市高古發掘出來的勞動型鐵巨人。","從機工都市高古發掘出來的勞動型鐵巨人。其被發現時處於休眠狀態，將多餘的水晶嵌入後重新動了起來，並跟隨在冒險者身邊。因為動力源並非聖石，所以應該沒有危險。","沒錯，就是傳說中的<hex:02100103>機工都市高古！<hex:02100103>——拉姆薩．巴斯．雷克森提爾","處理","對範圍內的敵人造成5倍攻擊力的傷害。","60","35","1","False","False","False","False","True","1"
